State,County,Violentcrime,Murder andnonnegligentmanslaughter,Rape(reviseddefinition)1,Rape(legacydefinition)2,Robbery,Aggravatedassault,Propertycrime,Burglary,Larceny-theft,Motorvehicletheft,Arson3,
COLORADO - Nonmetropolitan Counties,Rio Blanco,1.0,0.0,1.0,,0.0,0.0,32.0,4.0,28.0,0.0,0.0,
COLORADO - Nonmetropolitan Counties,Rio Grande,6.0,0.0,1.0,,0.0,5.0,11.0,3.0,5.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Routt,12.0,2.0,4.0,,0.0,6.0,55.0,10.0,43.0,2.0,1.0,
COLORADO - Nonmetropolitan Counties,Saguache,2.0,0.0,0.0,,0.0,2.0,42.0,22.0,17.0,3.0,0.0,
COLORADO - Nonmetropolitan Counties,Summit,28.0,1.0,16.0,,0.0,11.0,222.0,33.0,178.0,11.0,0.0,
COLORADO - Nonmetropolitan Counties,Washington,13.0,0.0,0.0,,0.0,13.0,40.0,10.0,24.0,6.0,1.0,
DELAWARE - Metropolitan Counties,New Castle County Police Department,1008.0,12.0,69.0,,218.0,709.0,4480.0,1112.0,3016.0,352.0,3.0,
FLORIDA - Metropolitan Counties,Alachua,543.0,1.0,60.0,,74.0,408.0,1864.0,570.0,1209.0,85.0,14.0,
FLORIDA - Metropolitan Counties,Baker,125.0,0.0,1.0,,8.0,116.0,373.0,106.0,255.0,12.0,1.0,
FLORIDA - Metropolitan Counties,Bay,338.0,6.0,39.0,,24.0,269.0,2486.0,554.0,1767.0,165.0,1.0,
FLORIDA - Metropolitan Counties,Brevard,806.0,3.0,133.0,,89.0,581.0,4559.0,945.0,3309.0,305.0,21.0,
FLORIDA - Metropolitan Counties,Broward,261.0,7.0,30.0,,56.0,168.0,798.0,142.0,572.0,84.0,3.0,
FLORIDA - Metropolitan Counties,Charlotte,325.0,0.0,30.0,,25.0,270.0,2360.0,400.0,1864.0,96.0,6.0,
FLORIDA - Metropolitan Counties,Citrus,419.0,2.0,49.0,,37.0,331.0,1912.0,405.0,1400.0,107.0,15.0,
FLORIDA - Metropolitan Counties,Clay,496.0,4.0,72.0,,73.0,347.0,3259.0,562.0,2579.0,118.0,12.0,
FLORIDA - Metropolitan Counties,Collier,989.0,2.0,100.0,,163.0,724.0,4148.0,847.0,3045.0,256.0,13.0,
FLORIDA - Metropolitan Counties,Escambia,1764.0,20.0,165.0,,319.0,1260.0,9865.0,2193.0,7148.0,524.0,23.0,
FLORIDA - Metropolitan Counties,Flagler,221.0,1.0,22.0,,19.0,179.0,1623.0,339.0,1191.0,93.0,2.0,
FLORIDA - Metropolitan Counties,Gadsden,114.0,0.0,9.0,,7.0,98.0,411.0,192.0,203.0,16.0,2.0,
FLORIDA - Metropolitan Counties,Gulf,58.0,1.0,5.0,,1.0,51.0,191.0,76.0,108.0,7.0,0.0,
FLORIDA - Metropolitan Counties,Hernando,472.0,2.0,43.0,,53.0,374.0,3651.0,701.0,2742.0,208.0,19.0,
FLORIDA - Metropolitan Counties,Highlands,262.0,4.0,30.0,,30.0,198.0,1790.0,448.0,1269.0,73.0,7.0,
FLORIDA - Metropolitan Counties,Hillsborough,2031.0,33.0,194.0,,371.0,1433.0,15521.0,3127.0,11342.0,1052.0,36.0,
FLORIDA - Metropolitan Counties,Indian River,240.0,2.0,17.0,,21.0,200.0,2386.0,476.0,1803.0,107.0,5.0,
FLORIDA - Metropolitan Counties,Jefferson,119.0,0.0,10.0,,1.0,108.0,136.0,63.0,61.0,12.0,1.0,
FLORIDA - Metropolitan Counties,Lake,447.0,6.0,54.0,,39.0,348.0,2565.0,744.0,1670.0,151.0,11.0,
FLORIDA - Metropolitan Counties,Lee,1522.0,17.0,154.0,,340.0,1011.0,7006.0,1815.0,4667.0,524.0,38.0,
FLORIDA - Metropolitan Counties,Leon,414.0,1.0,27.0,,37.0,349.0,2353.0,567.0,1670.0,116.0,6.0,
FLORIDA - Metropolitan Counties,Manatee,1697.0,12.0,173.0,,213.0,1299.0,6493.0,1471.0,4725.0,297.0,24.0,
FLORIDA - Metropolitan Counties,Marion,845.0,6.0,88.0,,87.0,664.0,3918.0,1197.0,2482.0,239.0,7.0,
FLORIDA - Metropolitan Counties,Martin,326.0,0.0,50.0,,50.0,226.0,1901.0,327.0,1491.0,83.0,10.0,
FLORIDA - Metropolitan Counties,Miami-Dade,6179.0,86.0,379.0,,1661.0,4053.0,36917.0,5380.0,28314.0,3223.0,25.0,
FLORIDA - Metropolitan Counties,Nassau,75.0,2.0,15.0,,5.0,53.0,789.0,332.0,418.0,39.0,5.0,
FLORIDA - Metropolitan Counties,Okaloosa,555.0,6.0,48.0,,49.0,452.0,3110.0,600.0,2382.0,128.0,2.0,
FLORIDA - Metropolitan Counties,Orange,5473.0,53.0,520.0,,1405.0,3495.0,26313.0,6700.0,17384.0,2229.0,0.0,
FLORIDA - Metropolitan Counties,Osceola,780.0,6.0,76.0,,91.0,607.0,4595.0,1141.0,3251.0,203.0,2.0,
FLORIDA - Metropolitan Counties,Palm Beach,1989.0,25.0,231.0,,447.0,1286.0,12732.0,2832.0,8908.0,992.0,41.0,
FLORIDA - Metropolitan Counties,Pasco,1405.0,14.0,123.0,,181.0,1087.0,9252.0,1968.0,6617.0,667.0,50.0,
FLORIDA - Metropolitan Counties,Pinellas,887.0,5.0,136.0,,154.0,592.0,6011.0,1058.0,4549.0,404.0,26.0,
FLORIDA - Metropolitan Counties,Polk,1291.0,16.0,85.0,,136.0,1054.0,6791.0,1962.0,4251.0,578.0,86.0,
FLORIDA - Metropolitan Counties,Santa Rosa,242.0,3.0,39.0,,22.0,178.0,1475.0,346.0,1042.0,87.0,6.0,
FLORIDA - Metropolitan Counties,Sarasota,551.0,5.0,46.0,,72.0,428.0,4980.0,982.0,3825.0,173.0,4.0,
FLORIDA - Metropolitan Counties,Seminole,560.0,2.0,81.0,,57.0,420.0,3163.0,856.0,2144.0,163.0,3.0,
FLORIDA - Metropolitan Counties,St. Johns,311.0,2.0,20.0,,23.0,266.0,2706.0,467.0,2105.0,134.0,8.0,
FLORIDA - Metropolitan Counties,St. Lucie,213.0,3.0,23.0,,34.0,153.0,1449.0,353.0,1002.0,94.0,19.0,
FLORIDA - Metropolitan Counties,Sumter,213.0,1.0,16.0,,15.0,181.0,890.0,242.0,598.0,50.0,4.0,
FLORIDA - Metropolitan Counties,Volusia,689.0,5.0,67.0,,88.0,529.0,4113.0,1003.0,2847.0,263.0,18.0,
FLORIDA - Metropolitan Counties,Wakulla,102.0,2.0,11.0,,6.0,83.0,517.0,87.0,407.0,23.0,2.0,
FLORIDA - Metropolitan Counties,Walton,172.0,0.0,14.0,,7.0,151.0,1152.0,305.0,782.0,65.0,4.0,
FLORIDA - Nonmetropolitan Counties,Bradford,48.0,0.0,6.0,,4.0,38.0,179.0,80.0,93.0,6.0,0.0,
FLORIDA - Nonmetropolitan Counties,Calhoun,22.0,0.0,0.0,,0.0,22.0,54.0,23.0,22.0,9.0,1.0,
FLORIDA - Nonmetropolitan Counties,Columbia,277.0,2.0,17.0,,9.0,249.0,1110.0,467.0,583.0,60.0,1.0,
FLORIDA - Nonmetropolitan Counties,DeSoto,86.0,0.0,7.0,,8.0,71.0,566.0,138.0,389.0,39.0,5.0,
FLORIDA - Nonmetropolitan Counties,Dixie,66.0,1.0,5.0,,3.0,57.0,288.0,129.0,142.0,17.0,1.0,
FLORIDA - Nonmetropolitan Counties,Franklin,21.0,2.0,4.0,,1.0,14.0,85.0,38.0,42.0,5.0,0.0,
FLORIDA - Nonmetropolitan Counties,Glades,35.0,1.0,1.0,,1.0,32.0,197.0,74.0,106.0,17.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hamilton,38.0,4.0,3.0,,6.0,25.0,217.0,82.0,126.0,9.0,3.0,
FLORIDA - Nonmetropolitan Counties,Hardee,47.0,0.0,8.0,,3.0,36.0,276.0,88.0,168.0,20.0,0.0,
FLORIDA - Nonmetropolitan Counties,Hendry,235.0,2.0,19.0,,28.0,186.0,865.0,413.0,415.0,37.0,2.0,
FLORIDA - Nonmetropolitan Counties,Holmes,42.0,2.0,1.0,,1.0,38.0,182.0,77.0,89.0,16.0,0.0,
FLORIDA - Nonmetropolitan Counties,Jackson,110.0,1.0,15.0,,7.0,87.0,641.0,152.0,459.0,30.0,5.0,
FLORIDA - Nonmetropolitan Counties,Lafayette,22.0,0.0,2.0,,0.0,20.0,58.0,24.0,32.0,2.0,0.0,
FLORIDA - Nonmetropolitan Counties,Levy,363.0,3.0,13.0,,4.0,343.0,452.0,147.0,270.0,35.0,0.0,
FLORIDA - Nonmetropolitan Counties,Madison,144.0,0.0,3.0,,3.0,138.0,244.0,107.0,136.0,1.0,1.0,
FLORIDA - Nonmetropolitan Counties,Monroe,204.0,2.0,17.0,,10.0,175.0,1270.0,234.0,1008.0,28.0,3.0,
FLORIDA - Nonmetropolitan Counties,Okeechobee,145.0,0.0,7.0,,11.0,127.0,908.0,202.0,665.0,41.0,0.0,
FLORIDA - Nonmetropolitan Counties,Putnam,333.0,6.0,21.0,,16.0,290.0,1368.0,427.0,878.0,63.0,5.0,
FLORIDA - Nonmetropolitan Counties,Suwannee,92.0,1.0,4.0,,6.0,81.0,354.0,90.0,246.0,18.0,0.0,
FLORIDA - Nonmetropolitan Counties,Taylor,169.0,2.0,5.0,,3.0,159.0,225.0,81.0,130.0,14.0,2.0,
FLORIDA - Nonmetropolitan Counties,Union,22.0,0.0,1.0,,1.0,20.0,74.0,30.0,38.0,6.0,1.0,
FLORIDA - Nonmetropolitan Counties,Washington,32.0,0.0,3.0,,1.0,28.0,200.0,73.0,105.0,22.0,0.0,
GEORGIA - Metropolitan Counties,Bartow,320.0,3.0,,21.0,31.0,265.0,2566.0,527.0,1757.0,282.0,0.0,
GEORGIA - Metropolitan Counties,Brantley,29.0,0.0,,4.0,1.0,24.0,432.0,95.0,325.0,12.0,0.0,
GEORGIA - Metropolitan Counties,Brooks,16.0,1.0,,2.0,3.0,10.0,176.0,58.0,102.0,16.0,0.0,
GEORGIA - Metropolitan Counties,Bryan,65.0,0.0,,2.0,5.0,58.0,337.0,74.0,247.0,16.0,0.0,
GEORGIA - Metropolitan Counties,Burke,81.0,1.0,,0.0,0.0,80.0,474.0,124.0,329.0,21.0,0.0,
GEORGIA - Metropolitan Counties,Butts,63.0,0.0,,4.0,4.0,55.0,338.0,77.0,236.0,25.0,0.0,
GEORGIA - Metropolitan Counties,Carroll,129.0,0.0,,13.0,13.0,103.0,1521.0,559.0,840.0,122.0,5.0,
GEORGIA - Metropolitan Counties,Catoosa,99.0,2.0,,11.0,9.0,77.0,964.0,160.0,663.0,141.0,5.0,
GEORGIA - Metropolitan Counties,Chattahoochee,1.0,0.0,,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,
GEORGIA - Metropolitan Counties,Cherokee,114.0,2.0,,23.0,17.0,72.0,1756.0,322.0,1337.0,97.0,,
GEORGIA - Metropolitan Counties,Clarke,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GEORGIA - Metropolitan Counties,Clayton,3.0,0.0,,0.0,0.0,3.0,10.0,0.0,7.0,3.0,0.0,
GEORGIA - Metropolitan Counties,Clayton County Police Department,1202.0,18.0,,88.0,550.0,546.0,8275.0,2513.0,4604.0,1158.0,7.0,
GEORGIA - Metropolitan Counties,Cobb,113.0,0.0,,1.0,4.0,108.0,34.0,5.0,29.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Cobb County Police Department,1208.0,17.0,,107.0,445.0,639.0,11982.0,2410.0,8702.0,870.0,37.0,
GEORGIA - Metropolitan Counties,Columbia,65.0,2.0,,11.0,8.0,44.0,1933.0,243.0,1614.0,76.0,5.0,
GEORGIA - Metropolitan Counties,Coweta,81.0,0.0,,10.0,18.0,53.0,1273.0,301.0,891.0,81.0,3.0,
GEORGIA - Metropolitan Counties,Crawford,14.0,0.0,,3.0,2.0,9.0,249.0,61.0,171.0,17.0,1.0,
GEORGIA - Metropolitan Counties,Dawson,29.0,2.0,,7.0,6.0,14.0,489.0,81.0,370.0,38.0,1.0,
GEORGIA - Metropolitan Counties,DeKalb,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GEORGIA - Metropolitan Counties,DeKalb County Police Department,3583.0,70.0,,143.0,1820.0,1550.0,24255.0,6823.0,13719.0,3713.0,129.0,
GEORGIA - Metropolitan Counties,Dougherty,1.0,0.0,,0.0,0.0,1.0,85.0,3.0,81.0,1.0,0.0,
GEORGIA - Metropolitan Counties,Dougherty County Police Department,27.0,0.0,,2.0,7.0,18.0,306.0,103.0,185.0,18.0,1.0,
GEORGIA - Metropolitan Counties,Douglas,162.0,8.0,,8.0,54.0,92.0,2047.0,388.0,1485.0,174.0,6.0,
GEORGIA - Metropolitan Counties,Echols,6.0,0.0,,0.0,0.0,6.0,27.0,7.0,19.0,1.0,0.0,
GEORGIA - Metropolitan Counties,Effingham,28.0,0.0,,6.0,8.0,14.0,477.0,246.0,184.0,47.0,3.0,
GEORGIA - Metropolitan Counties,Fayette,44.0,1.0,,3.0,8.0,32.0,439.0,117.0,290.0,32.0,0.0,
GEORGIA - Metropolitan Counties,Floyd,31.0,2.0,,2.0,10.0,17.0,43.0,8.0,32.0,3.0,,
GEORGIA - Metropolitan Counties,Floyd County Police Department,94.0,5.0,,17.0,14.0,58.0,1235.0,342.0,796.0,97.0,11.0,
GEORGIA - Metropolitan Counties,Forsyth,134.0,0.0,,28.0,8.0,98.0,1446.0,265.0,1116.0,65.0,,
GEORGIA - Metropolitan Counties,Fulton,3.0,0.0,,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,
GEORGIA - Metropolitan Counties,Fulton County Police Department,988.0,14.0,,36.0,420.0,518.0,5828.0,1226.0,3724.0,878.0,,
GEORGIA - Metropolitan Counties,Glynn County Police Department,177.0,0.0,,16.0,42.0,119.0,2002.0,457.0,1423.0,122.0,1.0,
GEORGIA - Metropolitan Counties,Gwinnett County Police Department,1578.0,22.0,,113.0,714.0,729.0,13906.0,2915.0,9681.0,1310.0,39.0,
GEORGIA - Metropolitan Counties,Hall,188.0,2.0,,21.0,23.0,142.0,1766.0,488.0,1102.0,176.0,17.0,
GEORGIA - Metropolitan Counties,Haralson,112.0,2.0,,2.0,5.0,103.0,419.0,146.0,248.0,25.0,,
GEORGIA - Metropolitan Counties,Harris,31.0,0.0,,5.0,1.0,25.0,306.0,94.0,197.0,15.0,,
GEORGIA - Metropolitan Counties,Heard,18.0,1.0,,1.0,0.0,16.0,121.0,28.0,79.0,14.0,0.0,
GEORGIA - Metropolitan Counties,Henry,2.0,0.0,,0.0,2.0,0.0,112.0,4.0,108.0,0.0,,
GEORGIA - Metropolitan Counties,Henry County Police Department,367.0,6.0,,40.0,136.0,185.0,4428.0,1069.0,2969.0,390.0,8.0,
GEORGIA - Metropolitan Counties,Houston,72.0,2.0,,2.0,14.0,54.0,1036.0,182.0,799.0,55.0,0.0,
GEORGIA - Metropolitan Counties,Jasper,47.0,0.0,,1.0,1.0,45.0,192.0,54.0,131.0,7.0,0.0,
GEORGIA - Metropolitan Counties,Jones,19.0,0.0,,3.0,2.0,14.0,447.0,110.0,300.0,37.0,2.0,
GEORGIA - Metropolitan Counties,Lamar,14.0,1.0,,0.0,1.0,12.0,127.0,29.0,88.0,10.0,1.0,
GEORGIA - Metropolitan Counties,Lanier,34.0,0.0,,2.0,5.0,27.0,140.0,36.0,98.0,6.0,,
GEORGIA - Metropolitan Counties,Lee,43.0,0.0,,6.0,4.0,33.0,662.0,126.0,530.0,6.0,0.0,
GEORGIA - Metropolitan Counties,Liberty,89.0,0.0,,2.0,13.0,74.0,266.0,61.0,180.0,25.0,,
GEORGIA - Metropolitan Counties,Lincoln,16.0,0.0,,1.0,1.0,14.0,144.0,44.0,92.0,8.0,2.0,
GEORGIA - Metropolitan Counties,Long,16.0,0.0,,4.0,6.0,6.0,202.0,88.0,96.0,18.0,0.0,
GEORGIA - Metropolitan Counties,Lowndes,84.0,0.0,,1.0,6.0,77.0,465.0,172.0,261.0,32.0,,
GEORGIA - Metropolitan Counties,Madison,51.0,2.0,,12.0,11.0,26.0,594.0,168.0,392.0,34.0,4.0,
GEORGIA - Metropolitan Counties,Marion,9.0,0.0,,0.0,0.0,9.0,14.0,3.0,8.0,3.0,0.0,
GEORGIA - Metropolitan Counties,McDuffie,35.0,3.0,,3.0,2.0,27.0,215.0,72.0,123.0,20.0,,
GEORGIA - Metropolitan Counties,McIntosh,13.0,1.0,,0.0,4.0,8.0,290.0,98.0,181.0,11.0,2.0,
GEORGIA - Metropolitan Counties,Meriwether,62.0,2.0,,7.0,6.0,47.0,326.0,98.0,217.0,11.0,,
GEORGIA - Metropolitan Counties,Monroe,23.0,0.0,,0.0,3.0,20.0,379.0,89.0,270.0,20.0,0.0,
GEORGIA - Metropolitan Counties,Morgan,5.0,0.0,,1.0,2.0,2.0,151.0,54.0,87.0,10.0,0.0,
GEORGIA - Metropolitan Counties,Muscogee,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
GEORGIA - Metropolitan Counties,Newton,338.0,7.0,,13.0,43.0,275.0,1452.0,447.0,840.0,165.0,,
GEORGIA - Metropolitan Counties,Oconee,32.0,0.0,,0.0,3.0,29.0,529.0,90.0,416.0,23.0,,
GEORGIA - Metropolitan Counties,Oglethorpe,45.0,0.0,,2.0,3.0,40.0,361.0,105.0,242.0,14.0,,
GEORGIA - Metropolitan Counties,Paulding,207.0,2.0,,18.0,20.0,167.0,2612.0,540.0,1793.0,279.0,47.0,
GEORGIA - Metropolitan Counties,Peach,28.0,0.0,,1.0,8.0,19.0,267.0,99.0,147.0,21.0,0.0,
GEORGIA - Metropolitan Counties,Pickens,57.0,0.0,,1.0,2.0,54.0,395.0,96.0,270.0,29.0,0.0,
GEORGIA - Metropolitan Counties,Rockdale,188.0,4.0,,12.0,44.0,128.0,1606.0,281.0,1213.0,112.0,7.0,
GEORGIA - Metropolitan Counties,Spalding,145.0,0.0,,9.0,24.0,112.0,1122.0,272.0,736.0,114.0,0.0,
GEORGIA - Metropolitan Counties,Terrell,32.0,1.0,,0.0,9.0,22.0,101.0,28.0,63.0,10.0,,
GEORGIA - Metropolitan Counties,Walker,151.0,1.0,,1.0,11.0,138.0,1047.0,302.0,745.0,0.0,6.0,
GEORGIA - Metropolitan Counties,Walton,57.0,0.0,,4.0,4.0,49.0,720.0,173.0,466.0,81.0,,
GEORGIA - Metropolitan Counties,Worth,25.0,1.0,,0.0,0.0,24.0,240.0,69.0,157.0,14.0,0.0,
GEORGIA - Nonmetropolitan Counties,Baldwin,246.0,1.0,,3.0,8.0,234.0,615.0,199.0,400.0,16.0,0.0,
GEORGIA - Nonmetropolitan Counties,Banks,54.0,3.0,,9.0,3.0,39.0,503.0,191.0,293.0,19.0,0.0,
GEORGIA - Nonmetropolitan Counties,Berrien,5.0,0.0,,0.0,1.0,4.0,183.0,42.0,135.0,6.0,0.0,
GEORGIA - Nonmetropolitan Counties,Bleckley,11.0,0.0,,0.0,0.0,11.0,139.0,37.0,95.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties,Bulloch,38.0,1.0,,2.0,6.0,29.0,499.0,168.0,302.0,29.0,2.0,
GEORGIA - Nonmetropolitan Counties,Calhoun,1.0,0.0,,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,
GEORGIA - Nonmetropolitan Counties,Charlton,17.0,1.0,,0.0,2.0,14.0,88.0,47.0,25.0,16.0,0.0,
GEORGIA - Nonmetropolitan Counties,Chattooga,33.0,0.0,,0.0,1.0,32.0,428.0,108.0,311.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Clinch,8.0,0.0,,1.0,3.0,4.0,60.0,18.0,41.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties,Coffee,68.0,3.0,,12.0,11.0,42.0,904.0,231.0,627.0,46.0,,
GEORGIA - Nonmetropolitan Counties,Cook,7.0,0.0,,3.0,0.0,4.0,107.0,43.0,59.0,5.0,1.0,
GEORGIA - Nonmetropolitan Counties,Crisp,8.0,1.0,,3.0,1.0,3.0,380.0,76.0,296.0,8.0,0.0,
GEORGIA - Nonmetropolitan Counties,Decatur,54.0,0.0,,3.0,5.0,46.0,216.0,59.0,151.0,6.0,,
GEORGIA - Nonmetropolitan Counties,Dodge,28.0,1.0,,3.0,2.0,22.0,284.0,85.0,185.0,14.0,0.0,
GEORGIA - Nonmetropolitan Counties,Dooly,11.0,0.0,,0.0,0.0,11.0,105.0,20.0,76.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Early,14.0,2.0,,1.0,0.0,11.0,82.0,27.0,50.0,5.0,0.0,
GEORGIA - Nonmetropolitan Counties,Elbert,29.0,0.0,,3.0,3.0,23.0,339.0,119.0,208.0,12.0,,
GEORGIA - Nonmetropolitan Counties,Emanuel,18.0,0.0,,0.0,6.0,12.0,262.0,96.0,142.0,24.0,,
GEORGIA - Nonmetropolitan Counties,Evans,5.0,0.0,,0.0,3.0,2.0,31.0,17.0,10.0,4.0,0.0,
GEORGIA - Nonmetropolitan Counties,Fannin,19.0,0.0,,0.0,1.0,18.0,202.0,75.0,115.0,12.0,4.0,
GEORGIA - Nonmetropolitan Counties,Franklin,13.0,1.0,,3.0,0.0,9.0,230.0,88.0,127.0,15.0,,
GEORGIA - Nonmetropolitan Counties,Gilmer,64.0,1.0,,4.0,2.0,57.0,336.0,93.0,222.0,21.0,0.0,
GEORGIA - Nonmetropolitan Counties,Glascock,2.0,0.0,,0.0,0.0,2.0,19.0,6.0,9.0,4.0,0.0,
GEORGIA - Nonmetropolitan Counties,Gordon,115.0,1.0,,12.0,2.0,100.0,630.0,171.0,438.0,21.0,0.0,
GEORGIA - Nonmetropolitan Counties,Grady,24.0,0.0,,1.0,2.0,21.0,192.0,62.0,124.0,6.0,,
GEORGIA - Nonmetropolitan Counties,Greene,10.0,0.0,,0.0,1.0,9.0,135.0,35.0,97.0,3.0,,
GEORGIA - Nonmetropolitan Counties,Habersham,30.0,1.0,,8.0,1.0,20.0,403.0,168.0,216.0,19.0,0.0,
GEORGIA - Nonmetropolitan Counties,Hancock,13.0,0.0,,0.0,1.0,12.0,95.0,26.0,60.0,9.0,,
GEORGIA - Nonmetropolitan Counties,Hart,53.0,0.0,,1.0,1.0,51.0,296.0,81.0,203.0,12.0,,
GEORGIA - Nonmetropolitan Counties,Irwin,13.0,0.0,,2.0,2.0,9.0,103.0,31.0,63.0,9.0,1.0,
GEORGIA - Nonmetropolitan Counties,Jackson,57.0,0.0,,2.0,2.0,53.0,741.0,136.0,577.0,28.0,,
GEORGIA - Nonmetropolitan Counties,Jeff Davis,33.0,0.0,,1.0,2.0,30.0,155.0,34.0,109.0,12.0,0.0,
GEORGIA - Nonmetropolitan Counties,Jefferson,27.0,0.0,,2.0,1.0,24.0,102.0,44.0,51.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties,Johnson,14.0,0.0,,0.0,0.0,14.0,75.0,23.0,48.0,4.0,,
GEORGIA - Nonmetropolitan Counties,Laurens,39.0,3.0,,3.0,4.0,29.0,555.0,194.0,334.0,27.0,,
GEORGIA - Nonmetropolitan Counties,Macon,0.0,0.0,,0.0,0.0,0.0,61.0,28.0,31.0,2.0,0.0,
GEORGIA - Nonmetropolitan Counties,Miller,3.0,0.0,,0.0,0.0,3.0,33.0,10.0,18.0,5.0,0.0,
GEORGIA - Nonmetropolitan Counties,Mitchell,58.0,0.0,,8.0,6.0,44.0,237.0,59.0,173.0,5.0,,
GEORGIA - Nonmetropolitan Counties,Pierce,48.0,1.0,,3.0,1.0,43.0,190.0,63.0,120.0,7.0,,
GEORGIA - Nonmetropolitan Counties,Polk,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GEORGIA - Nonmetropolitan Counties,Polk County Police Department,42.0,0.0,,3.0,4.0,35.0,623.0,215.0,335.0,73.0,2.0,
GEORGIA - Nonmetropolitan Counties,Putnam,48.0,2.0,,1.0,1.0,44.0,336.0,113.0,213.0,10.0,,
GEORGIA - Nonmetropolitan Counties,Quitman,3.0,0.0,,1.0,1.0,1.0,50.0,23.0,27.0,0.0,,
GEORGIA - Nonmetropolitan Counties,Rabun,10.0,0.0,,1.0,0.0,9.0,267.0,69.0,182.0,16.0,0.0,
GEORGIA - Nonmetropolitan Counties,Randolph,11.0,0.0,,0.0,0.0,11.0,48.0,20.0,25.0,3.0,0.0,
GEORGIA - Nonmetropolitan Counties,Schley,2.0,0.0,,1.0,0.0,1.0,42.0,20.0,21.0,1.0,,
GEORGIA - Nonmetropolitan Counties,Screven,13.0,0.0,,2.0,3.0,8.0,175.0,70.0,88.0,17.0,0.0,
GEORGIA - Nonmetropolitan Counties,Seminole,14.0,1.0,,0.0,0.0,13.0,60.0,28.0,32.0,0.0,,
GEORGIA - Nonmetropolitan Counties,Stephens,26.0,0.0,,4.0,0.0,22.0,451.0,139.0,301.0,11.0,,
GEORGIA - Nonmetropolitan Counties,Stewart,0.0,0.0,,0.0,0.0,0.0,9.0,1.0,7.0,1.0,0.0,
GEORGIA - Nonmetropolitan Counties,Sumter,28.0,2.0,,2.0,4.0,20.0,217.0,62.0,145.0,10.0,1.0,
GEORGIA - Nonmetropolitan Counties,Talbot,1.0,0.0,,0.0,1.0,0.0,47.0,16.0,29.0,2.0,0.0,
GEORGIA - Nonmetropolitan Counties,Taliaferro,2.0,0.0,,0.0,0.0,2.0,27.0,12.0,13.0,2.0,,
GEORGIA - Nonmetropolitan Counties,Tattnall,31.0,0.0,,1.0,4.0,26.0,211.0,86.0,116.0,9.0,0.0,
GEORGIA - Nonmetropolitan Counties,Taylor,7.0,0.0,,1.0,1.0,5.0,82.0,32.0,43.0,7.0,0.0,
GEORGIA - Nonmetropolitan Counties,Thomas,45.0,1.0,,5.0,4.0,35.0,504.0,167.0,308.0,29.0,,
GEORGIA - Nonmetropolitan Counties,Tift,98.0,3.0,,5.0,17.0,73.0,633.0,167.0,436.0,30.0,,
GEORGIA - Nonmetropolitan Counties,Towns,28.0,0.0,,0.0,1.0,27.0,130.0,41.0,76.0,13.0,0.0,
GEORGIA - Nonmetropolitan Counties,Treutlen,0.0,0.0,,0.0,0.0,0.0,60.0,17.0,40.0,3.0,0.0,
GEORGIA - Nonmetropolitan Counties,Troup,52.0,8.0,,6.0,9.0,29.0,638.0,190.0,414.0,34.0,,
GEORGIA - Nonmetropolitan Counties,Turner,9.0,0.0,,0.0,3.0,6.0,52.0,10.0,37.0,5.0,0.0,
GEORGIA - Nonmetropolitan Counties,Union,22.0,4.0,,3.0,2.0,13.0,266.0,76.0,177.0,13.0,0.0,
GEORGIA - Nonmetropolitan Counties,Ware,79.0,1.0,,9.0,4.0,65.0,676.0,164.0,490.0,22.0,8.0,
GEORGIA - Nonmetropolitan Counties,Washington,14.0,1.0,,1.0,3.0,9.0,109.0,42.0,57.0,10.0,,
GEORGIA - Nonmetropolitan Counties,Webster,1.0,0.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,
GEORGIA - Nonmetropolitan Counties,Wheeler,1.0,0.0,,0.0,1.0,0.0,78.0,20.0,55.0,3.0,0.0,
GEORGIA - Nonmetropolitan Counties,White,46.0,0.0,,11.0,0.0,35.0,471.0,173.0,273.0,25.0,0.0,
GEORGIA - Nonmetropolitan Counties,Wilkes,26.0,1.0,,3.0,0.0,22.0,16.0,5.0,10.0,1.0,,
GEORGIA - Nonmetropolitan Counties,Wilkinson,13.0,0.0,,2.0,2.0,9.0,52.0,24.0,22.0,6.0,0.0,
HAWAII - Metropolitan Counties,Maui Police Department,557.0,4.0,94.0,,113.0,346.0,6005.0,1007.0,4416.0,582.0,108.0,
